month,State,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Cust_State
3,T2Z,1627.8141,326,165,CA,T
4,T2Z,4990.6014,747,493,CA,T
9,T2Z,30.8513,3,3,CA,T
11,T2Z,1237.4135,81,39,CA,T
12,T2Z,138.0136,24,7,CA,T
1,T3A,105.8672,40,27,CA,T
2,T3A,142.8561,41,15,CA,T
3,T3A,710.9606,124,81,CA,T
4,T3A,3556.7441,656,425,CA,T
9,T3A,4.1769,4,1,CA,T
10,T3A,27.2481,13,2,CA,T
11,T3A,387.0045,35,13,CA,T
12,T3A,423.0798,77,72,CA,T
1,T3B,298.938,36,17,CA,T
2,T3B,268.3199,55,2,CA,T
3,T3B,1568.2893,303,216,CA,T
4,T3B,3509.6454,565,400,CA,T
9,T3B,23.0936,6,1,CA,T
10,T3B,8.9905,3,1,CA,T
11,T3B,176.6086,29,13,CA,T
12,T3B,245.09,40,20,CA,T
1,T3C,57.6338,9,5,CA,T
2,T3C,14.3159,5,2,CA,T
3,T3C,590.6509,91,69,CA,T
4,T3C,1681.247,282,196,CA,T
11,T3C,106.4522,10,7,CA,T
12,T3C,110.3897,18,7,CA,T
1,T3E,727.5199,120,34,CA,T
2,T3E,124.3257,205,18,CA,T
3,T3E,1033.4153,170,137,CA,T
4,T3E,4220.4934,692,464,CA,T
9,T3E,9.0075,1,1,CA,T
10,T3E,21.0078,3,2,CA,T
11,T3E,534.2706,120,41,CA,T
12,T3E,117.4594,12,7,CA,T
1,T3G,312.0672,98,36,CA,T
2,T3G,39.1855,13,3,CA,T
3,T3G,1372.6951,216,134,CA,T
4,T3G,5467.8675,1101,644,CA,T
11,T3G,615.3848,37,24,CA,T
12,T3G,363.5268,76,57,CA,T
1,T3H,40.7506,2,2,CA,T
2,T3H,119.3621,10,7,CA,T
3,T3H,3072.6541,467,357,CA,T
4,T3H,7273.7223,1217,831,CA,T
10,T3H,162.9997,44,27,CA,T
11,T3H,372.2858,36,28,CA,T
12,T3H,518.2412,67,30,CA,T
1,T3J,306.3058,37,28,CA,T
2,T3J,36.8435,12,4,CA,T
3,T3J,513.9522,81,54,CA,T
4,T3J,1969.7175,355,246,CA,T
11,T3J,68.8402,4,2,CA,T
12,T3J,563.3034,32,11,CA,T
1,T3K,61.8105,14,3,CA,T
2,T3K,45.3048,5,3,CA,T
3,T3K,887.2189,137,84,CA,T
4,T3K,4434.9749,788,534,CA,T
11,T3K,871.3876,79,33,CA,T
12,T3K,421.7191,43,38,CA,T
1,T3L,163.9563,25,8,CA,T
2,T3L,350.3735,34,10,CA,T
3,T3L,1922.4411,288,222,CA,T
4,T3L,3383.3786,627,420,CA,T
9,T3L,53.3393,5,2,CA,T
10,T3L,71.2107,19,4,CA,T
11,T3L,495.982,18,8,CA,T
12,T3L,477.14,58,39,CA,T
3,T3M,815.9281,174,91,CA,T
4,T3M,915.9587,166,95,CA,T
10,T3M,60.0796,1,1,CA,T
11,T3M,309.1064,58,30,CA,T
12,T3M,236.5529,7,7,CA,T
2,T3P,70.8316,4,4,CA,T
3,T3P,230.5949,44,28,CA,T
4,T3P,106.9686,15,15,CA,T
12,T3P,68.6417,2,2,CA,T
1,T3R,202.8799,13,5,CA,T
2,T3R,81.5441,6,1,CA,T
3,T3R,281.7992,50,34,CA,T
4,T3R,925.6907,171,134,CA,T
11,T3R,122.9415,13,6,CA,T
12,T3R,121.4723,16,10,CA,T
1,T3Z,36.874,6,2,CA,T
3,T3Z,322.1214,47,27,CA,T
4,T3Z,2016.8291,253,158,CA,T
10,T3Z,17.3575,4,3,CA,T
11,T3Z,129.6223,5,5,CA,T
12,T3Z,167.3841,24,7,CA,T
1,T4A,35.7739,17,9,CA,T
3,T4A,165.0997,15,9,CA,T
4,T4A,693.1499,160,98,CA,T
11,T4A,16.7326,1,1,CA,T
12,T4A,36.1014,5,1,CA,T
1,T4B,239.9815,300,15,CA,T
2,T4B,16.7862,22,1,CA,T
3,T4B,1355.1275,313,156,CA,T
4,T4B,3499.0394,623,389,CA,T
11,T4B,697.1834,127,24,CA,T
12,T4B,516.6459,22,12,CA,T
1,T4C,69.646,6,5,CA,T
2,T4C,476.0331,140,69,CA,T
3,T4C,1178.7109,188,48,CA,T
4,T4C,2661.086,444,288,CA,T
10,T4C,49.9139,9,5,CA,T
11,T4C,485.403,38,35,CA,T
12,T4C,174.7238,27,26,CA,T
3,T4E,46.953,7,2,CA,T
4,T4E,298.4016,30,8,CA,T
3,T4G,336.3534,36,24,CA,T
4,T4G,404.5542,117,42,CA,T
10,T4G,162.0688,27,6,CA,T
11,T4G,225.2092,4,3,CA,T
12,T4G,359.9456,3,3,CA,T
1,T4H,152.2341,27,7,CA,T
3,T4H,271.1029,48,38,CA,T
4,T4H,691.4184,105,66,CA,T
11,T4H,83.5484,20,6,CA,T
12,T4H,311.7067,50,19,CA,T
1,T4J,189.8002,28,14,CA,T
2,T4J,178.4458,19,15,CA,T
3,T4J,307.5845,66,27,CA,T
4,T4J,780.4226,155,90,CA,T
11,T4J,212.9429,17,7,CA,T
12,T4J,358.5593,72,30,CA,T
1,T4L,54.8034,7,6,CA,T
2,T4L,474.963,129,39,CA,T
3,T4L,206.3831,54,30,CA,T
4,T4L,1614.6561,362,173,CA,T
10,T4L,37.5394,2,1,CA,T
11,T4L,232.7261,29,17,CA,T
12,T4L,451.166,61,29,CA,T
1,T4N,450.2066,74,22,CA,T
2,T4N,896.8493,64,16,CA,T
3,T4N,495.5375,59,38,CA,T
4,T4N,1922.0146,302,145,CA,T
11,T4N,360.8343,45,23,CA,T
12,T4N,408.0923,65,23,CA,T
1,T4P,13.814,4,4,CA,T
2,T4P,82.9336,28,20,CA,T
3,T4P,212.3656,33,22,CA,T
4,T4P,998.2907,190,116,CA,T
11,T4P,380.8773,17,13,CA,T
12,T4P,234.8587,27,10,CA,T
1,T4R,331.8218,51,20,CA,T
2,T4R,339.2679,57,25,CA,T
3,T4R,317.691,76,28,CA,T
4,T4R,1947.4775,328,209,CA,T
11,T4R,218.3304,7,4,CA,T
12,T4R,409.5307,84,19,CA,T
1,T4S,78.9243,7,5,CA,T
2,T4S,85.5858,21,2,CA,T
3,T4S,398.7004,57,36,CA,T
4,T4S,1299.7146,161,96,CA,T
10,T4S,22.5326,18,2,CA,T
11,T4S,1229.4535,86,43,CA,T
12,T4S,756.5708,64,45,CA,T
1,T4T,48.4347,3,1,CA,T
2,T4T,79.8589,9,7,CA,T
3,T4T,412.7903,73,34,CA,T
4,T4T,1362.5042,124,87,CA,T
9,T4T,27.0227,5,2,CA,T
11,T4T,382.1407,17,16,CA,T
12,T4T,197.5373,23,14,CA,T
1,T4V,299.7628,37,16,CA,T
2,T4V,148.5149,23,10,CA,T
3,T4V,747.0166,145,78,CA,T
4,T4V,2255.0464,344,187,CA,T
10,T4V,182.8973,46,13,CA,T
11,T4V,652.5404,44,20,CA,T
12,T4V,665.3035,98,61,CA,T
1,T4X,27.667,5,2,CA,T
3,T4X,221.8532,33,19,CA,T
4,T4X,988.5714,179,128,CA,T
10,T4X,18.2139,25,1,CA,T
11,T4X,402.4573,29,18,CA,T
12,T4X,86.7338,11,10,CA,T
1,T5A,113.9752,17,10,CA,T
2,T5A,141.2023,13,10,CA,T
3,T5A,682.6188,51,39,CA,T
4,T5A,1698.4442,357,169,CA,T
11,T5A,519.149,31,16,CA,T
12,T5A,18.0544,8,2,CA,T
1,T5B,37.6504,12,7,CA,T
3,T5B,157.6181,26,16,CA,T
4,T5B,520.8994,101,79,CA,T
12,T5B,225.719,20,1,CA,T
3,T5C,237.7241,70,45,CA,T
4,T5C,822.8816,93,70,CA,T
12,T5C,75.2294,8,5,CA,T
1,T5E,53.688,20,4,CA,T
2,T5E,4.5251,1,1,CA,T
3,T5E,659.3985,107,63,CA,T
4,T5E,1590.4389,265,189,CA,T
10,T5E,45.8913,11,3,CA,T
11,T5E,116.8466,4,3,CA,T
12,T5E,255.6985,39,18,CA,T
2,T5G,26.4334,2,2,CA,T
3,T5G,22.2564,9,9,CA,T
4,T5G,529.983,64,41,CA,T
11,T5G,812.0377,195,9,CA,T
12,T5G,33.9482,1,1,CA,T
1,T5H,70.3173,13,5,CA,T
2,T5H,389.8088,101,21,CA,T
3,T5H,314.2682,68,12,CA,T
4,T5H,632.6471,128,68,CA,T
10,T5H,40.5135,10,7,CA,T
11,T5H,37.6349,4,4,CA,T
12,T5H,73.4901,11,7,CA,T
1,T5J,58.4106,11,4,CA,T
2,T5J,103.3842,24,8,CA,T
3,T5J,328.455,38,11,CA,T
4,T5J,164.7221,32,25,CA,T
10,T5J,321.7883,57,14,CA,T
11,T5J,0,114,17,CA,T
12,T5J,309.8251,15,7,CA,T
1,T5K,367.7592,64,30,CA,T
2,T5K,358.5619,53,24,CA,T
3,T5K,641.8633,136,70,CA,T
4,T5K,1747.9695,309,220,CA,T
9,T5K,54.2031,10,4,CA,T
10,T5K,122.9525,24,12,CA,T
11,T5K,265.0576,32,17,CA,T
12,T5K,518.2101,88,55,CA,T
2,T5L,33.9578,5,2,CA,T
3,T5L,540.5452,174,22,CA,T
4,T5L,1053.3901,156,94,CA,T
11,T5L,147.9981,30,17,CA,T
12,T5L,227.3978,8,4,CA,T
1,T5M,342.727,52,9,CA,T
2,T5M,35.7329,8,8,CA,T
3,T5M,211.254,29,24,CA,T
4,T5M,1550.2635,272,172,CA,T
10,T5M,90.018,15,6,CA,T
11,T5M,207.2512,13,6,CA,T
12,T5M,31.6066,2,2,CA,T
1,T5N,18.6794,4,1,CA,T
3,T5N,454.7371,71,55,CA,T
4,T5N,1017.2816,208,127,CA,T
11,T5N,474.7754,5,5,CA,T
12,T5N,323.7388,1,1,CA,T
1,T5P,73.7633,10,7,CA,T
2,T5P,21.1226,4,1,CA,T
3,T5P,64.2345,8,8,CA,T
4,T5P,595.217,117,77,CA,T
10,T5P,98.4598,31,9,CA,T
11,T5P,49.0173,16,5,CA,T
12,T5P,237.1022,25,14,CA,T
1,T5R,15.368,2,1,CA,T
2,T5R,37.9088,7,2,CA,T
3,T5R,794.3125,105,84,CA,T
4,T5R,1727.9353,245,179,CA,T
9,T5R,20.2388,4,2,CA,T
10,T5R,164.8564,26,4,CA,T
11,T5R,133.8946,4,3,CA,T
12,T5R,15.344,2,1,CA,T
2,T5S,1712.7366,231,49,CA,T
4,T5S,1368.3735,175,64,CA,T
1,T5T,11.5144,1,1,CA,T
2,T5T,113.9833,12,5,CA,T
3,T5T,1220.4505,286,183,CA,T
4,T5T,2419.9245,393,261,CA,T
5,T5T,34.8045,6,4,CA,T
10,T5T,141.107,15,5,CA,T
11,T5T,404.9829,75,28,CA,T
12,T5T,376.4711,29,17,CA,T
3,T5V,507.6673,36,15,CA,T
4,T5V,0,10,1,CA,T
12,T5V,59.7197,18,4,CA,T
1,T5W,6.761,1,1,CA,T
3,T5W,141.1341,22,21,CA,T
4,T5W,1147.0645,210,164,CA,T
11,T5W,68.4751,1,1,CA,T
12,T5W,135.5142,2,2,CA,T
1,T5X,107.1656,18,10,CA,T
2,T5X,78.6807,27,3,CA,T
3,T5X,498.0796,81,62,CA,T
4,T5X,2473.3413,397,276,CA,T
11,T5X,16.7402,1,1,CA,T
12,T5X,268.2947,42,17,CA,T
1,T5Y,220.2208,43,12,CA,T
2,T5Y,56.4156,14,6,CA,T
3,T5Y,506.8455,93,40,CA,T
4,T5Y,1441.7507,250,161,CA,T
10,T5Y,153.4095,30,7,CA,T
11,T5Y,162.3492,34,11,CA,T
12,T5Y,310.0107,58,50,CA,T
3,T5Z,1045.8611,191,86,CA,T
4,T5Z,865.7068,175,145,CA,T
9,T5Z,130.7114,1,1,CA,T
10,T5Z,258.2168,22,3,CA,T
11,T5Z,252.9827,4,4,CA,T
12,T5Z,0,2,1,CA,T
1,T6A,11.5144,3,1,CA,T
2,T6A,22.6561,1,1,CA,T
3,T6A,370.3703,70,62,CA,T
4,T6A,827.8778,170,91,CA,T
11,T6A,109.5647,1,1,CA,T
12,T6A,72.9783,20,4,CA,T
2,T6B,480.3277,14,6,CA,T
3,T6B,330.5052,37,30,CA,T
4,T6B,718.6092,91,77,CA,T
11,T6B,137.6348,12,5,CA,T
12,T6B,422.3454,30,17,CA,T
1,T6C,56.618,24,14,CA,T
2,T6C,39.9938,3,3,CA,T
3,T6C,498.177,108,66,CA,T
4,T6C,1140.1255,250,162,CA,T
10,T6C,71.9843,16,3,CA,T
11,T6C,98.8962,24,10,CA,T
12,T6C,127.0815,24,6,CA,T
1,T6E,127.5746,18,13,CA,T
2,T6E,235.5438,47,11,CA,T
3,T6E,683.3698,184,130,CA,T
4,T6E,1643.0812,301,195,CA,T
9,T6E,22.5302,1,1,CA,T
11,T6E,567.1095,57,57,CA,T
12,T6E,258.5818,39,28,CA,T
1,T6G,124.2603,20,7,CA,T
2,T6G,171.9458,15,6,CA,T
3,T6G,876.8355,138,98,CA,T
4,T6G,1022.5752,162,124,CA,T
11,T6G,44.5517,5,3,CA,T
12,T6G,378.9858,46,13,CA,T
1,T6H,644.6177,55,36,CA,T
2,T6H,456.0735,69,13,CA,T
3,T6H,1133.8515,134,96,CA,T
4,T6H,2181.2807,394,280,CA,T
10,T6H,87.8774,9,1,CA,T
11,T6H,369.9737,8,8,CA,T
12,T6H,327.856,61,30,CA,T
1,T6J,46.9882,15,9,CA,T
2,T6J,28.6998,1,1,CA,T
3,T6J,592.538,80,54,CA,T
4,T6J,1452.274,251,185,CA,T
11,T6J,286.8129,9,7,CA,T
12,T6J,195.6179,25,12,CA,T
1,T6K,46.1039,7,4,CA,T
2,T6K,168.006,32,7,CA,T
3,T6K,357.0358,57,33,CA,T
4,T6K,1169.7173,187,153,CA,T
10,T6K,364.6159,6,6,CA,T
11,T6K,212.2888,2,2,CA,T
12,T6K,553.3805,3,3,CA,T
2,T6L,140.8472,36,13,CA,T
3,T6L,604.8979,113,56,CA,T
4,T6L,2973.7291,760,321,CA,T
10,T6L,37.8098,6,1,CA,T
11,T6L,354.0321,24,15,CA,T
12,T6L,160.0955,20,16,CA,T
1,T6M,41.9582,5,2,CA,T
2,T6M,339.3802,44,7,CA,T
3,T6M,360.4894,52,28,CA,T
4,T6M,1633.5467,218,137,CA,T
11,T6M,210.5075,37,21,CA,T
12,T6M,85.3259,17,3,CA,T
3,T6N,5.2062,2,1,CA,T
4,T6N,87.5247,22,15,CA,T
11,T6N,55.1638,29,29,CA,T
3,T6P,106.265,29,7,CA,T
4,T6P,101.6606,25,18,CA,T
1,T6R,15.3526,4,1,CA,T
2,T6R,57.6488,13,7,CA,T
3,T6R,549.1502,131,73,CA,T
4,T6R,2491.1146,426,303,CA,T
11,T6R,212.9339,52,28,CA,T
12,T6R,645.2296,103,96,CA,T
2,T6T,29.1823,1,1,CA,T
3,T6T,138.8227,25,7,CA,T
4,T6T,514.4097,71,45,CA,T
11,T6T,50.22,11,10,CA,T
1,T6V,82.6549,14,6,CA,T
2,T6V,30.2032,2,2,CA,T
3,T6V,256.3045,49,41,CA,T
4,T6V,699.2565,122,68,CA,T
10,T6V,22.6544,1,1,CA,T
11,T6V,41.0667,3,3,CA,T
12,T6V,360.7663,3,3,CA,T
1,T6W,207.4455,30,7,CA,T
2,T6W,64.6368,14,5,CA,T
3,T6W,153.1879,23,17,CA,T
4,T6W,1080.5241,121,100,CA,T
9,T6W,29.3984,5,1,CA,T
11,T6W,471.7393,4,4,CA,T
12,T6W,669.74,46,22,CA,T
3,T6X,674.1972,89,61,CA,T
4,T6X,496.1884,103,72,CA,T
11,T6X,40.2902,11,11,CA,T
12,T6X,38.2169,9,4,CA,T
1,T7A,124.1892,36,29,CA,T
2,T7A,235.853,45,23,CA,T
3,T7A,696.6404,120,69,CA,T
4,T7A,1780.7843,217,127,CA,T
10,T7A,197.6702,34,30,CA,T
11,T7A,589.1181,39,20,CA,T
12,T7A,100.7218,22,17,CA,T
1,T7E,185.9721,20,13,CA,T
2,T7E,26.3047,10,9,CA,T
3,T7E,191.6085,13,9,CA,T
4,T7E,677.4071,68,45,CA,T
10,T7E,68.3037,7,7,CA,T
11,T7E,339.2782,15,7,CA,T
12,T7E,379.0012,11,7,CA,T
1,T7N,71.0021,19,3,CA,T
2,T7N,165.7771,30,13,CA,T
3,T7N,52.3975,10,7,CA,T
4,T7N,696.4827,105,44,CA,T
10,T7N,13.3017,4,2,CA,T
11,T7N,180.1776,31,17,CA,T
12,T7N,307.4299,38,20,CA,T
1,T7P,159.8405,59,20,CA,T
2,T7P,150.0563,17,9,CA,T
3,T7P,169.56,27,17,CA,T
4,T7P,605.7815,96,61,CA,T
11,T7P,109.3514,13,5,CA,T
1,T7S,202.2149,36,10,CA,T
3,T7S,719.1807,118,62,CA,T
4,T7S,2659.2639,403,188,CA,T
9,T7S,50.3641,11,3,CA,T
10,T7S,152.3131,21,6,CA,T
11,T7S,441.8495,44,22,CA,T
12,T7S,212.1287,30,12,CA,T
1,T7V,132.9506,16,15,CA,T
2,T7V,23.8288,2,2,CA,T
3,T7V,1002.5174,150,82,CA,T
4,T7V,1553.7294,176,108,CA,T
9,T7V,114.6506,16,14,CA,T
10,T7V,40.9267,5,5,CA,T
11,T7V,238.0221,79,13,CA,T
12,T7V,643.7198,45,21,CA,T
1,T7X,93.1498,17,16,CA,T
2,T7X,19.5435,5,3,CA,T
3,T7X,901.5468,149,84,CA,T
4,T7X,2326.8054,469,285,CA,T
11,T7X,1074.2806,23,15,CA,T
12,T7X,399.3664,41,25,CA,T
1,T7Y,24.8381,1,1,CA,T
2,T7Y,57.6262,12,2,CA,T
3,T7Y,114.7831,11,6,CA,T
4,T7Y,379.3094,84,47,CA,T
11,T7Y,246.4692,9,3,CA,T
1,T7Z,170.6186,37,9,CA,T
3,T7Z,385.7219,80,45,CA,T
4,T7Z,828.0349,140,92,CA,T
10,T7Z,11.9872,4,2,CA,T
12,T7Z,157.0091,16,11,CA,T
1,T8A,106.7761,20,6,CA,T
2,T8A,106.6539,27,20,CA,T
3,T8A,1417.5443,263,129,CA,T
4,T8A,2915.8317,564,326,CA,T
10,T8A,60.9206,9,4,CA,T
11,T8A,794.0019,23,16,CA,T
12,T8A,725.4151,126,83,CA,T
3,T8B,437.7621,58,38,CA,T
4,T8B,342.0287,38,17,CA,T
11,T8B,17.1206,1,1,CA,T
12,T8B,34.3321,2,1,CA,T
1,T8C,44.4962,15,5,CA,T
3,T8C,203.8624,32,23,CA,T
4,T8C,270.3328,48,37,CA,T
11,T8C,175.0038,1,1,CA,T
1,T8E,75.3016,16,7,CA,T
2,T8E,74.7072,11,1,CA,T
3,T8E,152.1657,29,21,CA,T
4,T8E,743.7597,172,96,CA,T
11,T8E,124.0903,22,11,CA,T
12,T8E,31.6066,6,3,CA,T
1,T8G,125.944,16,7,CA,T
3,T8G,124.8073,17,13,CA,T
4,T8G,428.3309,90,34,CA,T
11,T8G,67.5905,1,1,CA,T
12,T8G,44.0294,2,2,CA,T
1,T8H,213.5142,21,5,CA,T
2,T8H,15.857,1,1,CA,T
3,T8H,779.0827,86,59,CA,T
4,T8H,1102.8792,211,127,CA,T
10,T8H,993.5845,131,44,CA,T
11,T8H,15.2107,1,1,CA,T
12,T8H,446.8145,28,13,CA,T
1,T8L,75.717,6,5,CA,T
3,T8L,292.5915,81,42,CA,T
4,T8L,1366.2185,320,177,CA,T
9,T8L,21.8172,2,2,CA,T
11,T8L,128.5647,4,4,CA,T
12,T8L,307.0388,50,13,CA,T
1,T8N,273.3299,54,25,CA,T
2,T8N,34.3494,7,5,CA,T
3,T8N,848.1712,142,107,CA,T
4,T8N,6990.7671,1047,609,CA,T
10,T8N,829.7453,95,14,CA,T
11,T8N,1353.4764,1035,24,CA,T
12,T8N,450.3678,58,26,CA,T
1,T8R,30.7052,8,2,CA,T
2,T8R,93.6992,17,5,CA,T
3,T8R,239.3588,42,26,CA,T
4,T8R,579.8272,81,72,CA,T
10,T8R,236.4727,16,4,CA,T
11,T8R,398.3409,15,7,CA,T
12,T8R,361.0371,47,9,CA,T
1,T8S,109.834,15,10,CA,T
2,T8S,33.0888,20,3,CA,T
3,T8S,582.5882,169,77,CA,T
4,T8S,1017.7374,149,104,CA,T
11,T8S,300.0713,7,7,CA,T
12,T8S,128.5192,38,14,CA,T
1,T8V,238.9431,58,13,CA,T
2,T8V,14.2554,3,1,CA,T
3,T8V,354.8882,58,21,CA,T
4,T8V,2002.1049,411,198,CA,T
10,T8V,185.1356,27,12,CA,T
11,T8V,215.8269,16,8,CA,T
12,T8V,321.7956,48,19,CA,T
1,T8W,41.4659,12,3,CA,T
2,T8W,120.1555,55,2,CA,T
3,T8W,163.7574,16,13,CA,T
4,T8W,2590.8679,434,209,CA,T
10,T8W,29.2549,5,1,CA,T
11,T8W,46.7964,10,3,CA,T
12,T8W,514.6208,50,14,CA,T
1,T8X,188.246,46,24,CA,T
2,T8X,15.0562,1,1,CA,T
3,T8X,170.5146,52,19,CA,T
4,T8X,1513.7799,228,92,CA,T
10,T8X,54.0709,1,1,CA,T
11,T8X,30.4367,2,1,CA,T
12,T8X,116.7665,14,12,CA,T
1,T9A,29.1514,10,5,CA,T
2,T9A,27.3017,17,8,CA,T
3,T9A,226.9247,43,28,CA,T
4,T9A,567.7443,104,87,CA,T
10,T9A,31.493,7,4,CA,T
11,T9A,133.4415,13,13,CA,T
12,T9A,188.4197,45,21,CA,T
1,T9C,9.1454,1,1,CA,T
3,T9C,132.3856,36,10,CA,T
4,T9C,593.3958,96,36,CA,T
11,T9C,30.0336,2,2,CA,T
1,T9E,599.7152,63,16,CA,T
2,T9E,141.5784,39,39,CA,T
3,T9E,751.6645,86,41,CA,T
4,T9E,2291.6137,358,187,CA,T
10,T9E,102.4861,5,1,CA,T
11,T9E,1009.8973,79,33,CA,T
12,T9E,390.6401,37,28,CA,T
2,T9G,86.3185,99,17,CA,T
3,T9G,201.1471,37,30,CA,T
4,T9G,415.9434,77,51,CA,T
11,T9G,289.1264,3,3,CA,T
1,T9H,619.6687,131,46,CA,T
2,T9H,365.4471,81,50,CA,T
3,T9H,2400.357,239,170,CA,T
4,T9H,3306.7663,417,311,CA,T
9,T9H,29.2915,1,1,CA,T
10,T9H,699.4594,31,17,CA,T
11,T9H,653.057,114,45,CA,T
12,T9H,877.9604,79,52,CA,T
1,T9J,166.8328,24,12,CA,T
2,T9J,33.512,4,2,CA,T
3,T9J,53.9568,6,2,CA,T
4,T9J,863.1123,142,77,CA,T
11,T9J,156.977,29,12,CA,T
12,T9J,145.7753,33,15,CA,T
1,T9K,335.8338,91,35,CA,T
2,T9K,227.5662,46,14,CA,T
3,T9K,2625.5931,326,246,CA,T
4,T9K,3442.2696,554,387,CA,T
9,T9K,184.7259,25,22,CA,T
10,T9K,228.3148,54,29,CA,T
11,T9K,1500.3743,353,124,CA,T
12,T9K,1827.3423,311,84,CA,T
1,T9M,87.3414,9,4,CA,T
2,T9M,262.4156,52,13,CA,T
3,T9M,857.7862,180,89,CA,T
4,T9M,2777.104,338,226,CA,T
10,T9M,80.2763,13,2,CA,T
11,T9M,641.0171,98,62,CA,T
12,T9M,708.1968,116,59,CA,T
1,T9N,177.3803,63,33,CA,T
2,T9N,84.2246,29,27,CA,T
3,T9N,453.1112,83,60,CA,T
4,T9N,958.6137,140,101,CA,T
10,T9N,63.7973,6,4,CA,T
11,T9N,570.292,70,55,CA,T
12,T9N,328.6452,78,50,CA,T
1,T9S,74.2171,14,5,CA,T
2,T9S,68.0061,8,4,CA,T
3,T9S,335.3307,28,24,CA,T
4,T9S,664.2431,114,70,CA,T
10,T9S,324.1603,22,6,CA,T
11,T9S,215.3856,15,6,CA,T
12,T9S,426.4107,30,23,CA,T
1,T9V,81.1474,12,3,CA,T
2,T9V,27.1737,3,3,CA,T
3,T9V,233.7567,45,37,CA,T
4,T9V,1827.4261,272,141,CA,T
10,T9V,25.8256,5,2,CA,T
11,T9V,282.019,17,7,CA,T
12,T9V,1000.4133,37,25,CA,T
1,T9W,30.7284,5,1,CA,T
2,T9W,6.4138,1,1,CA,T
3,T9W,452.8509,78,43,CA,T
4,T9W,827.9172,185,136,CA,T
10,T9W,18.7697,1,1,CA,T
11,T9W,555.4845,80,30,CA,T
12,T9W,205.1039,32,17,CA,T
2,T9X,68.9501,13,13,CA,T
3,T9X,246.6619,30,12,CA,T
4,T9X,487.6919,73,46,CA,T
10,T9X,60.0796,1,1,CA,T
11,T9X,30.7791,6,3,CA,T
12,T9X,180.8158,14,8,CA,T
1,TN,134259.52,23350,8888,US,TN
2,TN,105691.22,19999,7403,US,TN
3,TN,144411.05,23570,11675,US,TN
4,TN,172367.97,34480,17836,US,TN
5,TN,46691,6384,3035,US,TN
6,TN,71870.36,11139,4546,US,TN
7,TN,113921.52,17727,7669,US,TN
8,TN,95742.35,15944,6305,US,TN
9,TN,117512.97,20389,7986,US,TN
10,TN,154093.15,19595,8508,US,TN
11,TN,399345.72,38876,17318,US,TN
12,TN,229942.08,28726,13745,US,TN
1,TX,494190.66,86942,32673,US,TX
2,TX,396384.41,75849,26908,US,TX
3,TX,601489.64,95582,48196,US,TX
4,TX,758854.22,150494,83370,US,TX
5,TX,204753.73,28159,11876,US,TX
6,TX,300595.41,48215,18903,US,TX
7,TX,470332.29,70585,29528,US,TX
8,TX,365718.87,61058,23014,US,TX
9,TX,443221.77,75601,29297,US,TX
10,TX,578985.39,80863,32936,US,TX
11,TX,1300554.25,135381,59689,US,TX
12,TX,867795.49,103557,49554,US,TX
1,UT,67882.12,12678,4463,US,UT
2,UT,53377.15,10478,3473,US,UT
3,UT,70945.99,12654,5569,US,UT
4,UT,72935.08,14336,7223,US,UT
5,UT,32866.36,5011,1768,US,UT
6,UT,36036.51,6156,2123,US,UT
7,UT,63988.84,11203,3550,US,UT
8,UT,53284.63,8527,2871,US,UT
9,UT,64354.48,11254,3740,US,UT
10,UT,96572.37,13160,4992,US,UT
11,UT,197665.14,22507,8792,US,UT
12,UT,116662.14,16193,6581,US,UT
1,V0A,14.8097,6,4,CA,V
2,V0A,155.0026,31,22,CA,V
3,V0A,799.0115,113,78,CA,V
4,V0A,1040.0275,178,136,CA,V
10,V0A,40.7614,10,6,CA,V
11,V0A,358.9784,36,13,CA,V
12,V0A,269.5437,53,32,CA,V
1,V0B,429.0899,155,64,CA,V
2,V0B,481.5501,57,31,CA,V
3,V0B,1032.9777,172,109,CA,V
4,V0B,3157.2348,514,346,CA,V
9,V0B,3.7487,1,1,CA,V
10,V0B,183.2726,19,17,CA,V
11,V0B,419.5159,43,31,CA,V
12,V0B,1069.2486,140,55,CA,V
1,V0C,-95.3233,125,39,CA,V
2,V0C,141.3004,26,9,CA,V
3,V0C,582.6262,79,45,CA,V
4,V0C,1646.6187,205,173,CA,V
11,V0C,1463.6882,211,66,CA,V
12,V0C,402.4991,55,16,CA,V
1,V0E,686.5344,103,57,CA,V
2,V0E,228.9786,30,15,CA,V
3,V0E,1642.9716,233,128,CA,V
4,V0E,1921.3961,428,210,CA,V
10,V0E,195.1403,23,8,CA,V
11,V0E,1654.3277,118,52,CA,V
12,V0E,460.1327,53,27,CA,V
1,V0G,146.1112,38,28,CA,V
2,V0G,95.8447,15,8,CA,V
3,V0G,319.9652,80,50,CA,V
4,V0G,1075.2675,209,118,CA,V
10,V0G,185.301,36,31,CA,V
11,V0G,82.2702,28,14,CA,V
12,V0G,257.55,39,30,CA,V
1,V0H,591.2328,35,21,CA,V
2,V0H,60.9955,12,7,CA,V
3,V0H,759.2038,114,83,CA,V
4,V0H,1921.359,287,176,CA,V
11,V0H,667.0503,90,43,CA,V
12,V0H,528.6922,47,20,CA,V
1,V0J,3573.2768,765,242,CA,V
2,V0J,483.2915,105,37,CA,V
3,V0J,3032.3777,409,215,CA,V
4,V0J,3073.3327,406,248,CA,V
