month,State,New.Category,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Custom_State
12,R3P,A,206.8284,19,4,CA,R
12,R3P,Seasonal,143.0432,1,1,CA,R
12,R3R,A,475.8004,47,7,CA,R
12,R3R,Non-A,0,9,3,CA,R
12,R3R,Seasonal,135.5142,2,2,CA,R
12,R3T,A,267.9102,55,9,CA,R
12,R3T,Non-A,85.1446,24,5,CA,R
12,R3T,Seasonal,51.1964,21,5,CA,R
12,R3V,A,97.944,10,3,CA,R
12,R3V,Non-A,0,3,2,CA,R
12,R3W,Seasonal,115.0424,8,2,CA,R
12,R3X,A,60.1566,10,1,CA,R
12,R3Y,A,487.9302,45,7,CA,R
12,R3Y,Non-A,0,1,1,CA,R
12,R3Y,Seasonal,147.5681,1,1,CA,R
12,R5A,A,173.1591,5,2,CA,R
12,R5A,Non-A,261.6393,4,2,CA,R
12,R5A,Seasonal,74.5143,4,2,CA,R
12,R5G,A,557.1222,5,5,CA,R
12,R5G,Non-Sellable,323.7388,1,1,CA,R
12,R6M,A,50.7453,10,1,CA,R
12,R6W,A,71.48,7,1,CA,R
12,R6W,Non-A,66.1716,12,3,CA,R
12,R7A,A,120.0644,13,3,CA,R
12,R7A,Non-A,0,2,1,CA,R
12,R7B,A,127.4352,20,3,CA,R
12,R7B,Non-A,48.1252,8,1,CA,R
12,R7B,Seasonal,30.1159,4,1,CA,R
12,R7N,A,39.1356,2,1,CA,R
12,R7N,Non-A,77.8571,6,2,CA,R
12,R7N,Seasonal,36.1391,63,2,CA,R
12,R8N,A,208.9809,27,6,CA,R
12,R8N,Non-A,37.434,8,5,CA,R
12,R8N,Seasonal,0,1,1,CA,R
12,R9A,A,97.1838,15,4,CA,R
12,R9A,Non-A,128.0754,5,2,CA,R
12,R9A,Seasonal,0,20,1,CA,R
12,RI,A,27798.39,2998,752,US,RI
12,RI,Non-A,6956.43,1069,345,US,RI
12,RI,Seasonal,15111.3,2181,547,US,RI
12,S0A,A,428.14,173,10,CA,S
12,S0A,Non-A,337.4557,26,6,CA,S
12,S0A,Seasonal,50.7753,5,4,CA,S
12,S0C,A,238.939,29,7,CA,S
12,S0C,Non-A,368.1817,21,7,CA,S
12,S0C,Seasonal,0,4,2,CA,S
12,S0E,A,1109.1687,45,10,CA,S
12,S0E,Non-A,0,6,2,CA,S
12,S0E,Non-Sellable,0,1,1,CA,S
12,S0E,Seasonal,45.1738,4,2,CA,S
12,S0G,A,291.965,83,7,CA,S
12,S0G,Non-A,24.823,19,4,CA,S
12,S0H,A,305.4043,43,7,CA,S
12,S0H,Non-A,19.0256,8,2,CA,S
12,S0J,A,623.8207,66,7,CA,S
12,S0J,Non-A,0,1,1,CA,S
12,S0K,A,847.4907,119,18,CA,S
12,S0K,Non-A,602.1814,32,10,CA,S
12,S0K,Non-Sellable,0,2,2,CA,S
12,S0K,Seasonal,129.4908,40,7,CA,S
12,S0L,A,501.7819,56,10,CA,S
12,S0L,Non-A,152.4692,35,9,CA,S
12,S0L,Seasonal,52.6953,3,2,CA,S
12,S0M,A,383.2755,75,9,CA,S
12,S0M,Non-A,172.9255,18,8,CA,S
12,S0M,Seasonal,0,11,2,CA,S
12,S0N,A,742.0023,75,8,CA,S
12,S0N,Non-A,0,18,5,CA,S
12,S3N,A,378.082,18,7,CA,S
12,S3N,Non-A,166.7369,7,3,CA,S
12,S3N,Seasonal,0,2,1,CA,S
12,S4A,A,240.5057,16,5,CA,S
12,S4A,Non-A,95.0907,19,3,CA,S
12,S4A,Seasonal,118.6413,2,1,CA,S
12,S4H,A,72.2707,17,2,CA,S
12,S4H,Seasonal,11.2934,1,1,CA,S
12,S4L,A,133.9029,20,2,CA,S
12,S4L,Seasonal,114.4405,2,1,CA,S
12,S4N,A,519.7853,81,9,CA,S
12,S4N,Non-A,115.1625,35,3,CA,S
12,S4P,A,509.6895,65,4,CA,S
12,S4R,A,265.5765,29,7,CA,S
12,S4R,Non-A,11.2859,5,4,CA,S
12,S4R,Seasonal,0,1,1,CA,S
12,S4S,Non-A,4.5098,1,1,CA,S
12,S4T,A,164.7184,32,5,CA,S
12,S4T,Non-A,121.2239,23,4,CA,S
12,S4T,Seasonal,119.6046,13,4,CA,S
12,S4V,A,23.4753,1,1,CA,S
12,S4V,Non-A,0,1,1,CA,S
12,S4V,Seasonal,109.9155,2,2,CA,S
12,S4X,A,534.5648,32,7,CA,S
12,S4X,Non-A,0,1,1,CA,S
12,S4X,Seasonal,170.2828,51,4,CA,S
12,S6H,Non-A,63.6952,30,1,CA,S
12,S6J,A,38.7591,2,1,CA,S
12,S6J,Seasonal,121.2163,5,1,CA,S
12,S6V,A,217.5799,6,3,CA,S
12,S6V,Seasonal,33.7675,15,1,CA,S
12,S7H,A,425.6431,47,6,CA,S
12,S7H,Non-A,63.2284,10,3,CA,S
12,S7J,A,98.1248,10,4,CA,S
12,S7J,Non-A,0,6,2,CA,S
12,S7J,Seasonal,43.3442,1,1,CA,S
12,S7K,A,112.2946,16,4,CA,S
12,S7K,Non-A,42.2073,4,1,CA,S
12,S7K,Seasonal,75.2898,1,1,CA,S
12,S7L,A,176.5467,17,4,CA,S
12,S7L,Non-A,150.4961,24,4,CA,S
12,S7L,Seasonal,162.5204,17,3,CA,S
12,S7M,Non-A,214.1092,2,2,CA,S
12,S7N,A,239.8198,26,7,CA,S
12,S7N,Non-A,138.4051,16,5,CA,S
12,S7N,Seasonal,207.047,2,2,CA,S
12,S7R,A,0,8,1,CA,S
12,S7R,Non-A,50.6848,8,1,CA,S
12,S7S,A,109.396,10,2,CA,S
12,S7S,Non-A,63.2284,8,1,CA,S
12,S7W,A,81.2226,12,1,CA,S
12,S9A,A,266.6297,19,6,CA,S
12,S9A,Non-A,0,24,3,CA,S
12,S9A,Seasonal,0,3,2,CA,S
12,S9H,A,150.6697,25,5,CA,S
12,S9H,Non-A,210.804,3,2,CA,S
12,S9V,A,700.0368,53,5,CA,S
12,S9X,A,126.3287,22,2,CA,S
12,S9X,Non-A,230.3718,1,1,CA,S
12,S9X,Non-Sellable,0,1,1,CA,S
12,SC,A,94175.44,11641,2501,US,SC
12,SC,Non-A,21842.71,3313,1009,US,SC
12,SC,Seasonal,56359.53,8030,1931,US,SC
12,SD,A,20009.55,2638,498,US,SD
12,SD,Non-A,3912.39,591,184,US,SD
12,SD,Seasonal,7848.48,1160,290,US,SD
12,T0A,A,230.6195,115,10,CA,T
12,T0A,Non-A,86.7709,44,9,CA,T
12,T0A,Seasonal,244.4585,73,4,CA,T
12,T0B,A,209.5825,61,7,CA,T
12,T0B,Non-A,136.8314,22,8,CA,T
12,T0B,Seasonal,108.7103,7,5,CA,T
12,T0C,A,237.2002,46,6,CA,T
12,T0C,Non-A,33.293,4,3,CA,T
12,T0C,Seasonal,49.6912,5,1,CA,T
12,T0E,A,330.1811,62,10,CA,T
12,T0E,Non-A,144.978,41,4,CA,T
12,T0E,Seasonal,164.6355,16,5,CA,T
12,T0G,A,419.2889,17,5,CA,T
12,T0G,Non-A,49.4727,8,5,CA,T
12,T0G,Non-Sellable,0,1,1,CA,T
12,T0G,Seasonal,41.4094,2,1,CA,T
12,T0H,A,861.547,139,20,CA,T
12,T0H,Non-A,567.9311,83,14,CA,T
12,T0H,Seasonal,178.0449,46,6,CA,T
12,T0J,A,552.5284,35,10,CA,T
12,T0J,Non-A,47.7939,15,3,CA,T
12,T0J,Seasonal,60.2318,13,5,CA,T
12,T0K,A,783.7803,128,12,CA,T
12,T0K,Non-A,205.8644,26,8,CA,T
12,T0K,Seasonal,95.2414,17,4,CA,T
12,T0L,A,304.5996,24,8,CA,T
12,T0L,Non-A,55.9628,15,5,CA,T
12,T0L,Non-Sellable,0,1,1,CA,T
12,T0M,A,443.6217,115,8,CA,T
12,T0M,Non-A,177.9923,51,10,CA,T
12,T0M,Non-Sellable,210.804,1,1,CA,T
12,T0M,Seasonal,39.1505,2,1,CA,T
12,T0P,A,69.3718,8,2,CA,T
12,T0V,Non-A,22.4664,16,1,CA,T
12,T1A,A,101.5508,19,4,CA,T
12,T1A,Non-A,399.3968,51,4,CA,T
12,T1B,A,227.6162,20,5,CA,T
12,T1B,Non-A,255.9703,2,2,CA,T
12,T1B,Non-Sellable,0,1,1,CA,T
12,T1B,Seasonal,64.9521,3,2,CA,T
12,T1C,A,93.8938,9,2,CA,T
12,T1C,Non-A,31.584,5,1,CA,T
12,T1G,A,86.1841,13,1,CA,T
12,T1H,A,48.3282,12,3,CA,T
12,T1H,Non-A,40.024,3,2,CA,T
12,T1H,Seasonal,48.1024,4,1,CA,T
12,T1J,A,21.8265,1,1,CA,T
12,T1J,Seasonal,48.1855,1,1,CA,T
12,T1K,A,474.875,48,8,CA,T
12,T1K,Non-A,109.682,37,3,CA,T
12,T1K,Seasonal,0,12,1,CA,T
12,T1L,A,54.2086,6,2,CA,T
12,T1P,A,460.4274,52,4,CA,T
12,T1P,Non-A,173.1591,1,1,CA,T
12,T1P,Non-Sellable,0,1,1,CA,T
12,T1R,A,111.0972,22,3,CA,T
12,T1S,A,292.0793,6,3,CA,T
12,T1S,Seasonal,0,1,1,CA,T
12,T1V,A,436.7482,91,4,CA,T
12,T1W,A,179.8518,15,4,CA,T
12,T1W,Non-A,53.99,13,4,CA,T
12,T1W,Seasonal,0,2,1,CA,T
12,T1X,Seasonal,57.2202,1,1,CA,T
12,T1Y,A,43.2464,16,1,CA,T
12,T2A,A,73.6633,6,2,CA,T
12,T2A,Non-A,51.1292,10,2,CA,T
12,T2B,A,38.3599,5,2,CA,T
12,T2B,Non-A,0,5,1,CA,T
12,T2B,Seasonal,43.796,1,1,CA,T
12,T2C,A,115.8706,9,3,CA,T
12,T2C,Non-A,0,4,3,CA,T
12,T2E,A,222.6688,22,6,CA,T
12,T2E,Non-A,0,6,3,CA,T
12,T2E,Seasonal,39.4515,9,3,CA,T
12,T2G,A,284.8886,55,5,CA,T
12,T2G,Non-A,0,2,1,CA,T
12,T2G,Seasonal,0,3,1,CA,T
12,T2H,A,57.7848,6,1,CA,T
12,T2H,Non-A,30.2514,2,1,CA,T
12,T2H,Seasonal,57.9731,14,1,CA,T
12,T2J,A,299.977,27,7,CA,T
12,T2J,Non-A,83.8426,10,5,CA,T
12,T2J,Seasonal,75.282,4,2,CA,T
12,T2K,A,285.8816,32,6,CA,T
12,T2K,Non-A,0,7,3,CA,T
12,T2K,Seasonal,76.7951,10,2,CA,T
12,T2M,A,74.1074,12,4,CA,T
12,T2M,Non-A,80.5221,9,3,CA,T
12,T2M,Seasonal,22.5869,6,3,CA,T
12,T2N,A,339.1048,39,7,CA,T
12,T2N,Non-A,138.3439,22,4,CA,T
12,T2N,Seasonal,37.6445,5,2,CA,T
12,T2P,A,292.9675,13,7,CA,T
12,T2P,Non-A,210.5104,46,2,CA,T
12,T2P,Seasonal,75.2898,2,2,CA,T
12,T2R,A,19.5677,4,3,CA,T
12,T2S,A,95.9794,4,2,CA,T
12,T2T,A,103.1088,15,4,CA,T
12,T2T,Non-A,0,3,2,CA,T
12,T2T,Seasonal,51.1971,2,2,CA,T
12,T2V,A,73.121,12,2,CA,T
12,T2V,Non-A,0,1,1,CA,T
12,T2V,Seasonal,22.5794,1,1,CA,T
12,T2W,A,559.9075,37,8,CA,T
12,T2W,Non-A,21.209,2,1,CA,T
12,T2W,Seasonal,131.7497,2,2,CA,T
12,T2X,A,114.6356,15,3,CA,T
12,T2X,Non-A,0,4,2,CA,T
12,T2X,Seasonal,46.1901,5,1,CA,T
12,T2Y,A,102.8602,12,3,CA,T
12,T2Y,Non-A,0,4,2,CA,T
12,T2Y,Seasonal,103.5684,10,3,CA,T
12,T2Z,A,41.7632,2,1,CA,T
12,T2Z,Non-A,42.102,9,2,CA,T
12,T2Z,Non-Sellable,0,1,1,CA,T
12,T2Z,Seasonal,54.1484,12,1,CA,T
12,T3A,A,239.8562,43,8,CA,T
12,T3A,Non-A,129.4744,28,5,CA,T
12,T3A,Seasonal,53.7492,6,3,CA,T
12,T3B,A,173.5647,35,4,CA,T
12,T3B,Non-A,0,2,1,CA,T
12,T3B,Seasonal,71.5253,3,2,CA,T
12,T3C,A,39.241,9,2,CA,T
12,T3C,Non-A,71.1487,9,2,CA,T
12,T3E,A,15.0203,7,3,CA,T
12,T3E,Non-A,44.4059,3,2,CA,T
12,T3E,Seasonal,58.0332,2,1,CA,T
12,T3G,A,85.0245,41,6,CA,T
12,T3G,Non-A,216.4868,28,4,CA,T
12,T3G,Seasonal,62.0155,7,2,CA,T
12,T3H,A,378.127,51,8,CA,T
12,T3H,Non-A,92.6967,14,4,CA,T
12,T3H,Seasonal,47.4175,2,1,CA,T
12,T3J,A,396.2654,18,3,CA,T
12,T3J,Non-A,167.038,14,1,CA,T
12,T3K,A,365.8994,17,8,CA,T
12,T3K,Non-A,59.2078,11,4,CA,T
12,T3K,Non-Sellable,0,2,2,CA,T
12,T3K,Seasonal,-3.3881,13,3,CA,T
12,T3L,A,349.2306,41,10,CA,T
12,T3L,Non-A,79.7241,13,3,CA,T
12,T3L,Seasonal,48.1853,4,2,CA,T
12,T3M,A,29.8974,2,1,CA,T
12,T3M,Non-A,31.6066,4,2,CA,T
12,T3M,Seasonal,175.0489,1,1,CA,T
12,T3P,Non-A,0,1,1,CA,T
12,T3P,Seasonal,68.6417,1,1,CA,T
12,T3R,A,35.3635,4,2,CA,T
12,T3R,Non-A,86.1088,12,1,CA,T
12,T3Z,A,109.7723,16,3,CA,T
12,T3Z,Non-A,57.6118,8,2,CA,T
12,T4A,A,36.1014,5,1,CA,T
12,T4B,A,285.3106,7,4,CA,T
12,T4B,Non-A,231.3353,14,3,CA,T
12,T4B,Seasonal,0,1,1,CA,T
12,T4C,A,117.1952,19,5,CA,T
12,T4C,Non-A,0,6,4,CA,T
12,T4C,Seasonal,57.5286,2,1,CA,T
12,T4G,A,359.9456,3,2,CA,T
12,T4H,A,258.7181,46,6,CA,T
12,T4H,Non-A,52.9886,4,1,CA,T
12,T4J,A,270.0338,26,4,CA,T
12,T4J,Non-A,0,12,3,CA,T
12,T4J,Seasonal,88.5255,34,1,CA,T
12,T4L,A,342.0264,37,7,CA,T
12,T4L,Non-A,-6.8065,15,4,CA,T
12,T4L,Seasonal,115.9461,9,2,CA,T
12,T4N,A,229.0762,39,6,CA,T
12,T4N,Non-A,72.4137,17,4,CA,T
12,T4N,Seasonal,106.6024,9,4,CA,T
12,T4P,A,113.2733,18,3,CA,T
12,T4P,Non-A,72.647,8,2,CA,T
12,T4P,Seasonal,48.9384,1,1,CA,T
12,T4R,A,256.2409,68,8,CA,T
12,T4R,Non-A,153.2898,13,2,CA,T
12,T4R,Non-Sellable,0,1,1,CA,T
12,T4R,Seasonal,0,2,1,CA,T
12,T4S,A,652.814,28,6,CA,T
12,T4S,Non-A,103.7568,34,3,CA,T
12,T4S,Seasonal,0,2,1,CA,T
12,T4T,A,187.6066,16,4,CA,T
12,T4T,Non-A,9.9307,7,3,CA,T
12,T4V,A,440.1056,77,14,CA,T
12,T4V,Non-A,225.1979,20,7,CA,T
12,T4V,Seasonal,0,1,1,CA,T
12,T4X,A,53.0642,3,1,CA,T
12,T4X,Non-A,33.6696,8,1,CA,T
12,T5A,Non-A,11.2784,2,1,CA,T
12,T5A,Seasonal,6.776,6,1,CA,T
12,T5B,A,225.719,20,1,CA,T
12,T5C,A,75.2294,8,2,CA,T
12,T5E,A,213.5889,3,2,CA,T
12,T5E,Non-A,0,27,1,CA,T
12,T5E,Seasonal,42.1096,9,2,CA,T
12,T5G,A,33.9482,1,1,CA,T
12,T5H,A,24.6648,2,1,CA,T
12,T5H,Non-A,6.7534,3,2,CA,T
12,T5H,Seasonal,42.0719,6,2,CA,T
12,T5J,A,309.8251,14,4,CA,T
12,T5J,Non-Sellable,0,1,1,CA,T
12,T5K,A,428.2245,58,7,CA,T
12,T5K,Non-A,28.5497,16,4,CA,T
12,T5K,Seasonal,61.4359,14,3,CA,T
12,T5L,A,54.2387,7,3,CA,T
12,T5L,Non-Sellable,173.1591,1,1,CA,T
12,T5M,A,31.6066,2,1,CA,T
12,T5N,A,323.7388,1,1,CA,T
12,T5P,A,87.2757,12,3,CA,T
12,T5P,Non-A,0,6,2,CA,T
12,T5P,Seasonal,149.8265,7,3,CA,T
12,T5R,A,15.344,2,1,CA,T
12,T5T,A,307.0842,25,7,CA,T
12,T5T,Non-A,21.2014,3,2,CA,T
12,T5T,Seasonal,48.1855,1,1,CA,T
12,T5V,A,0,16,1,CA,T
12,T5V,Non-A,59.7197,2,1,CA,T
12,T5W,A,0,1,1,CA,T
12,T5W,Non-Sellable,135.5142,1,1,CA,T
12,T5X,A,145.2562,34,5,CA,T
12,T5X,Non-A,54.1785,4,1,CA,T
12,T5X,Seasonal,68.86,4,3,CA,T
12,T5Y,A,79.7089,29,2,CA,T
12,T5Y,Non-A,230.3018,29,4,CA,T
12,T5Z,Seasonal,0,2,1,CA,T
12,T6A,A,72.9783,20,2,CA,T
12,T6B,A,272.0068,23,4,CA,T
12,T6B,Non-A,14.8244,5,1,CA,T
12,T6B,Seasonal,135.5142,2,2,CA,T
12,T6C,A,90.9726,18,3,CA,T
12,T6C,Non-A,18.0394,4,1,CA,T
12,T6C,Seasonal,18.0695,2,1,CA,T
12,T6E,A,151.1661,24,5,CA,T
12,T6E,Non-A,107.4157,13,5,CA,T
12,T6E,Seasonal,0,2,1,CA,T
12,T6G,A,338.3896,30,7,CA,T
12,T6G,Non-A,40.5962,16,2,CA,T
12,T6H,A,215.1926,38,8,CA,T
12,T6H,Non-A,112.6634,23,5,CA,T
12,T6J,A,105.3229,18,2,CA,T
12,T6J,Non-A,90.295,7,2,CA,T
12,T6K,Seasonal,553.3805,3,1,CA,T
12,T6L,A,133.0139,16,4,CA,T
12,T6L,Non-A,27.0816,3,2,CA,T
12,T6L,Seasonal,0,1,1,CA,T
12,T6M,A,43.1787,15,1,CA,T
12,T6M,Seasonal,42.1472,2,1,CA,T
12,T6R,A,435.4294,55,10,CA,T
12,T6R,Non-A,209.8002,47,7,CA,T
12,T6R,Non-Sellable,0,1,1,CA,T
12,T6V,A,360.7663,2,2,CA,T
12,T6V,Non-A,0,1,1,CA,T
12,T6W,A,490.6255,32,3,CA,T
12,T6W,Non-A,31.5464,11,2,CA,T
12,T6W,Seasonal,147.5681,3,2,CA,T
12,T6X,Non-A,38.2169,5,1,CA,T
12,T6X,Seasonal,0,4,1,CA,T
12,T7A,A,100.7218,20,2,CA,T
12,T7A,Non-A,0,2,1,CA,T
12,T7E,A,332.766,6,3,CA,T
12,T7E,Non-A,46.2352,5,2,CA,T
12,T7N,A,51.4752,20,3,CA,T
12,T7N,Non-A,0,1,1,CA,T
12,T7N,Seasonal,255.9547,17,3,CA,T
12,T7S,A,212.1287,27,6,CA,T
12,T7S,Non-A,0,1,1,CA,T
12,T7S,Seasonal,0,2,1,CA,T
12,T7V,A,634.7001,27,9,CA,T
12,T7V,Non-A,0,16,1,CA,T
12,T7V,Seasonal,9.0197,2,1,CA,T
12,T7X,A,191.8457,23,4,CA,T
12,T7X,Non-A,9.0272,5,3,CA,T
12,T7X,Seasonal,198.4935,13,3,CA,T
12,T7Z,A,86.011,14,3,CA,T
12,T7Z,Non-A,70.9981,2,2,CA,T
12,T8A,A,382.9842,39,9,CA,T
12,T8A,Non-A,311.9462,84,6,CA,T
12,T8A,Non-Sellable,0,1,1,CA,T
12,T8A,Seasonal,30.4847,2,1,CA,T
12,T8B,A,34.3321,2,1,CA,T
12,T8E,A,0,5,2,CA,T
12,T8E,Non-A,31.6066,1,1,CA,T
12,T8G,Non-A,44.0294,2,1,CA,T
12,T8H,A,42.8772,9,4,CA,T
12,T8H,Non-A,29.4532,12,2,CA,T
12,T8H,Non-Sellable,323.7388,1,1,CA,T
12,T8H,Seasonal,50.7453,6,2,CA,T
12,T8L,A,261.8649,46,4,CA,T
12,T8L,Seasonal,45.1739,4,1,CA,T
12,T8N,A,122.6396,39,6,CA,T
12,T8N,Non-A,166.7059,11,4,CA,T
12,T8N,Seasonal,161.0223,8,4,CA,T
12,T8R,A,361.0371,47,3,CA,T
12,T8S,A,128.5192,37,4,CA,T
12,T8S,Non-A,0,1,1,CA,T
12,T8V,A,151.4601,24,5,CA,T
12,T8V,Non-A,110.1037,22,5,CA,T
12,T8V,Seasonal,60.2318,2,2,CA,T
12,T8W,A,33.8276,31,2,CA,T
12,T8W,Non-A,252.1381,17,3,CA,T
12,T8W,Seasonal,228.6551,2,2,CA,T
12,T8X,A,75.3801,7,2,CA,T
12,T8X,Non-A,41.3864,7,2,CA,T
12,T9A,A,84.4672,36,5,CA,T
12,T9A,Non-A,70.0721,5,2,CA,T
12,T9A,Non-Sellable,0,1,1,CA,T
12,T9A,Seasonal,33.8804,3,1,CA,T
12,T9E,A,272.0291,22,3,CA,T
12,T9E,Non-A,118.611,13,3,CA,T
12,T9E,Non-Sellable,0,2,2,CA,T
12,T9H,A,725.9127,56,13,CA,T
12,T9H,Non-A,152.0477,14,9,CA,T
12,T9H,Seasonal,0,9,3,CA,T
12,T9J,A,65.0878,9,2,CA,T
12,T9J,Non-A,80.6875,17,2,CA,T
12,T9J,Seasonal,0,7,2,CA,T
12,T9K,A,787.568,105,13,CA,T
12,T9K,Non-A,411.9627,27,9,CA,T
12,T9K,Non-Sellable,0,3,3,CA,T
12,T9K,Seasonal,627.8116,176,7,CA,T
12,T9M,A,449.66,87,10,CA,T
12,T9M,Non-A,118.6789,21,5,CA,T
12,T9M,Seasonal,139.8579,8,2,CA,T
12,T9N,A,245.8273,53,7,CA,T
12,T9N,Non-A,30.1152,15,1,CA,T
12,T9N,Seasonal,52.7027,10,3,CA,T
12,T9S,A,168.5585,15,4,CA,T
12,T9S,Non-A,122.338,10,4,CA,T
12,T9S,Non-Sellable,135.5142,1,1,CA,T
12,T9S,Seasonal,0,4,2,CA,T
12,T9V,A,619.4618,29,8,CA,T
12,T9V,Non-A,37.6374,1,1,CA,T
12,T9V,Non-Sellable,180.6881,1,1,CA,T
12,T9V,Seasonal,162.626,6,2,CA,T
12,T9W,A,116.6539,24,4,CA,T
12,T9W,Non-A,88.45,7,2,CA,T
12,T9W,Seasonal,0,1,1,CA,T
12,T9X,A,180.8158,12,3,CA,T
12,T9X,Non-A,0,2,1,CA,T
12,TN,A,128218.93,14821,3233,US,TN
12,TN,Non-A,25271.66,3913,1178,US,TN
12,TN,Seasonal,76451.49,9992,2451,US,TN
12,TX,A,470499.53,50156,11366,US,TX
12,TX,Non-A,97276.07,14335,4303,US,TX
12,TX,Seasonal,300019.89,39066,9292,US,TX
12,UT,A,68198.83,9405,1575,US,UT
12,UT,Non-A,14985.31,2185,637,US,UT
12,UT,Seasonal,33478,4603,1116,US,UT
12,V0A,A,68.8522,18,5,CA,V
12,V0A,Non-A,200.6915,25,5,CA,V
12,V0A,Seasonal,0,10,1,CA,V
12,V0B,A,612.7079,109,14,CA,V
12,V0B,Non-A,416.6598,21,5,CA,V
12,V0B,Seasonal,39.8809,10,4,CA,V
12,V0C,A,252.763,45,2,CA,V
12,V0C,Non-A,149.7361,10,3,CA,V
12,V0E,A,308.9282,41,10,CA,V
12,V0E,Non-A,38.2698,7,2,CA,V
12,V0E,Seasonal,112.9347,5,2,CA,V
12,V0G,A,150.8048,21,6,CA,V
12,V0G,Non-A,60.8714,13,5,CA,V
12,V0G,Seasonal,45.8738,5,1,CA,V
12,V0H,A,167.7156,31,7,CA,V
12,V0H,Non-A,187.8175,15,5,CA,V
12,V0H,Non-Sellable,173.1591,1,1,CA,V
12,V0J,A,1389.3424,121,20,CA,V
12,V0J,Non-A,317.6768,57,11,CA,V
12,V0J,Seasonal,94.1118,15,3,CA,V
12,V0K,A,252.1679,20,7,CA,V
12,V0K,Non-A,90.6636,13,3,CA,V
12,V0K,Seasonal,63.168,2,1,CA,V
12,V0N,A,664.5507,98,23,CA,V
12,V0N,Non-A,135.4235,23,10,CA,V
12,V0N,Seasonal,83.4959,13,7,CA,V
12,V0R,A,570.025,78,15,CA,V
12,V0R,Non-A,181.1087,60,9,CA,V
12,V0R,Seasonal,442.3199,10,7,CA,V
12,V0T,A,478.1951,45,9,CA,V
12,V0T,Non-A,243.1551,26,6,CA,V
12,V0X,A,395.6918,129,8,CA,V
12,V0X,Non-A,0,12,4,CA,V
12,V0X,Seasonal,0,3,2,CA,V
12,V1A,A,78.9109,18,6,CA,V
12,V1A,Non-A,70.7346,7,2,CA,V
12,V1B,A,213.9204,30,7,CA,V
12,V1B,Non-A,192.5153,11,6,CA,V
12,V1B,Seasonal,0,5,2,CA,V
12,V1C,A,272.0963,49,8,CA,V
12,V1C,Non-A,0,1,1,CA,V
12,V1C,Seasonal,13.552,2,1,CA,V
12,V1E,A,200.9862,5,2,CA,V
12,V1E,Non-A,30.1082,3,2,CA,V
12,V1G,A,30.4999,9,1,CA,V
12,V1G,Non-A,188.2171,1,1,CA,V
12,V1H,A,79.3854,4,2,CA,V
12,V1H,Non-A,0,2,1,CA,V
12,V1J,A,625.4539,115,17,CA,V
12,V1J,Non-A,268.4818,29,8,CA,V
12,V1J,Seasonal,84.2717,9,4,CA,V
12,V1K,A,95.9189,5,2,CA,V
12,V1K,Non-A,0,2,2,CA,V
12,V1K,Seasonal,23.3248,3,2,CA,V
12,V1L,A,149.194,17,6,CA,V
12,V1L,Non-A,34.9645,5,1,CA,V
12,V1L,Seasonal,36.0939,8,2,CA,V
12,V1M,A,744.0667,76,7,CA,V
12,V1M,Seasonal,213.4013,4,2,CA,V
12,V1N,A,69.9516,10,2,CA,V
12,V1R,A,168.2426,22,4,CA,V
12,V1R,Non-A,45.1512,1,1,CA,V
12,V1S,Seasonal,57.2202,1,1,CA,V
12,V1T,A,342.2284,25,5,CA,V
12,V1T,Non-A,0,14,2,CA,V
12,V1T,Seasonal,0,2,2,CA,V
12,V1V,A,35.8453,7,1,CA,V
12,V1V,Non-A,57.89,14,2,CA,V
12,V1W,A,291.3563,29,7,CA,V
12,V1W,Non-A,61.6397,12,3,CA,V
12,V1W,Seasonal,75.6507,11,2,CA,V
12,V1X,A,70.9003,12,2,CA,V
12,V1Y,A,189.0443,32,7,CA,V
12,V1Y,Non-A,199.4654,23,4,CA,V
12,V1Y,Seasonal,0,1,1,CA,V
12,V1Z,Non-A,24.8456,3,1,CA,V
12,V2A,A,281.4933,15,5,CA,V
12,V2A,Non-A,37.7198,6,2,CA,V
12,V2A,Seasonal,15.0579,2,1,CA,V
12,V2B,A,371.1563,6,4,CA,V
12,V2B,Seasonal,57.2202,1,1,CA,V
12,V2C,A,57.8978,15,4,CA,V
12,V2C,Non-A,111.6472,16,2,CA,V
12,V2C,Seasonal,57.2202,1,1,CA,V
12,V2G,A,716.0889,30,6,CA,V
12,V2G,Non-A,44.421,108,4,CA,V
12,V2G,Seasonal,6.0231,8,1,CA,V
12,V2H,A,84.701,1,1,CA,V
12,V2H,Non-A,18.2651,4,1,CA,V
12,V2J,A,355.5925,51,7,CA,V
12,V2J,Non-A,261.5266,20,5,CA,V
12,V2J,Seasonal,56.4673,12,2,CA,V
12,V2K,A,146.7544,19,5,CA,V
12,V2K,Non-A,71.4575,25,4,CA,V
12,V2K,Seasonal,383.4662,48,1,CA,V
12,V2L,Seasonal,13.5521,1,1,CA,V
12,V2M,A,175.7486,15,5,CA,V
12,V2M,Non-A,0,4,2,CA,V
12,V2M,Seasonal,82.0657,4,1,CA,V
12,V2N,A,37.2533,2,1,CA,V
12,V2N,Non-A,142.9076,19,1,CA,V
12,V2N,Seasonal,63.2434,6,2,CA,V
12,V2P,A,123.6708,19,3,CA,V
12,V2P,Non-A,112.7464,30,2,CA,V
12,V2P,Seasonal,45.1739,5,1,CA,V
12,V2R,A,247.319,40,9,CA,V
